"LinkIndec","Provincia","Partido","Localidad","Velocidad","Accesos"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","45","1"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","46","14"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","50","72"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","99","83"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","100","872"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","101","22"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","200","7"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","300","3.434"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","301","1"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","302","61"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","400","3"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","499","2.780"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","500","46"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","600","455"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","700","6"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","800","64"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","940","240"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","999","169"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","1000","196"
"6028010","BUENOS AIRES","Almirante Brown","Ministro Rivadavia","226,5","21"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","0","1"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","1","2"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","3","3"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","4","339"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","10","7"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","46","59"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","50","253"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","99","285"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","100","2.646"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","101","133"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","200","15"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","300","8.712"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","301","2"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","302","234"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","400","10"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","499","7.060"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","500","152"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","600","938"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","700","12"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","800","165"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","940","526"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","999","401"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","1000","638"
"6028010","BUENOS AIRES","Almirante Brown","Rafael Calzada","226,5","2"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","0","1"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","1","1"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","6","10"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","10","1"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","45","1"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","46","13"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","50","74"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","99","73"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","100","946"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","101","31"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","200","17"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","300","4.186"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","301","1"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","302","74"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","400","6"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","499","3.387"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","500","68"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","600","686"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","700","3"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","800","79"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","940","334"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","999","220"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","1000","285"
"6028010","BUENOS AIRES","Almirante Brown","San Francisco Solano","226,5","2"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","0,5","3"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","10","1"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","30","1"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","50","32"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","99","179"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","100","482"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","200","1"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","300","1.729"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","400","1"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","499","7.015"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","500","30"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","600","242"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","700","3"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","800","19"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","940","111"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","999","379"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","1000","484"
"6028010","BUENOS AIRES","Almirante Brown","San Jose","226,5","5"
"0","BUENOS AIRES","AMBA","Otros","1","0"
"0","BUENOS AIRES","AMBA","Otros","0,5","13"
"0","BUENOS AIRES","AMBA","Otros","15","0"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","0","194"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","1","140"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","2","275"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","3","491"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","4","244"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","0,5","1"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","5","1"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","6","183"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","9","1"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","10","193"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","12","5"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","15","311"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","20","4.562"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","30","1"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","50","2.103"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","100","1.279"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","300","539"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","500","17"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","1000","6"
"6077010","BUENOS AIRES","Arrecifes","Arrecifes","226,5","85"
"0","BUENOS AIRES","Arrecifes","Otros","226,5","30"
"6077020","BUENOS AIRES","Arrecifes","Todd","20","164"
"6077020","BUENOS AIRES","Arrecifes","Todd","50","146"
"6077020","BUENOS AIRES","Arrecifes","Todd","100","43"
"6077020","BUENOS AIRES","Arrecifes","Todd","226,5","4"
"6077030","BUENOS AIRES","Arrecifes","Viña","3","75"
"6077030","BUENOS AIRES","Arrecifes","Viña","226,5","3"
"6035010","BUENOS AIRES","Avellaneda","Area Reserva Cinturón Ecológico","226,5","23"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","0","32"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","1","29"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","2","1"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","3","21"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","5","4"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","6","21"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","10","54"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","15","34"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","19","1"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","20","49"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","30","73"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","46","10"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","50","2.070"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","0,51","5"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","99","135"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","100","4.087"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","101","64"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","200","18"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","300","7.274"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","301","1"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","302","80"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","400","8"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","499","1.738"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","500","443"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","600","693"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","700","4"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","800","57"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","940","323"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","999","85"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","1000","310"
"6035010","BUENOS AIRES","Avellaneda","Avellaneda","226,5","33"
"6035010","BUENOS AIRES","Avellaneda","Crucesita","1","1"
"6035010","BUENOS AIRES","Avellaneda","Crucesita","10","4"
"6035010","BUENOS AIRES","Avellaneda","Crucesita","20","2"
"6035010","BUENOS AIRES","Avellaneda","Crucesita","30","2"
"6035010","BUENOS AIRES","Avellaneda","Crucesita","50","1.684"
"6035010","BUENOS AIRES","Avellaneda","Crucesita","99","79"
"6035010","BUENOS AIRES","Avellaneda","Crucesita","100","1.966"
"6035010","BUENOS AIRES","Avellaneda","Crucesita","300","2.332"
"6035010","BUENOS AIRES","Avellaneda","Crucesita","499","1.424"
"6035010","BUENOS AIRES","Avellaneda","Crucesita","500","191"
"6035010","BUENOS AIRES","Avellaneda","Crucesita","600","132"
"6035010","BUENOS AIRES","Avellaneda","Crucesita","999","69"
"6035010","BUENOS AIRES","Avellaneda","Crucesita","1000","202"
"6035010","BUENOS AIRES","Avellaneda","Crucesita","226,5","12"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","0","3"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","1","3"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","10","2"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","24","23"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","30","2"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","50","991"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","99","23"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","100","506"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","300","387"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","499","454"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","500","9"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","600","60"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","999","22"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","1000","43"
"6035010","BUENOS AIRES","Avellaneda","Dock Sud","226,5","51"
"6035010","BUENOS AIRES","Avellaneda","Gerli","1","2"
"6035010","BUENOS AIRES","Avellaneda","Gerli","10","5"
"6035010","BUENOS AIRES","Avellaneda","Gerli","20","4"
"6035010","BUENOS AIRES","Avellaneda","Gerli","30","1"
"6035010","BUENOS AIRES","Avellaneda","Gerli","50","2.695"
"6035010","BUENOS AIRES","Avellaneda","Gerli","99","120"
"6035010","BUENOS AIRES","Avellaneda","Gerli","100","2.289"
"6035010","BUENOS AIRES","Avellaneda","Gerli","300","2.625"
"6035010","BUENOS AIRES","Avellaneda","Gerli","499","2.135"
"6035010","BUENOS AIRES","Avellaneda","Gerli","500","156"
"6035010","BUENOS AIRES","Avellaneda","Gerli","600","157"
"6035010","BUENOS AIRES","Avellaneda","Gerli","999","117"
"6035010","BUENOS AIRES","Avellaneda","Gerli","1000","238"
"6035010","BUENOS AIRES","Avellaneda","Gerli","226,5","17"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","0","1"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","1","5"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","2","1"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","5","1"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","10","8"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","20","3"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","50","1.459"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","99","106"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","100","1.750"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","300","2.271"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","499","2.014"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","500","180"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","600","109"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","999","85"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","1000","259"
"6035010","BUENOS AIRES","Avellaneda","Pineyro","226,5","11"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","0","5"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","1","7"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","2","2"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","3","4"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","5","1"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","6","3"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","10","10"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","15","1"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","20","6"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","30","3"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","45","2"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","46","15"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","50","5.136"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","0,51","1"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","99","206"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","100","5.363"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","101","63"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","200","24"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","300","8.381"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","301","3"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","302","104"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","400","6"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","499","3.392"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","500","346"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","600","894"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","700","5"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","800","78"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","940","400"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","999","149"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","1000","399"
"6035010","BUENOS AIRES","Avellaneda","Sarandí","226,5","30"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","0","3"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","1","3"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","6","7"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","7","5"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","8","346"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","10","138"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","15","47"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","20","6"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","25","10"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","30","5"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","35","5"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","40","10"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","50","4.172"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","99","156"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","100","3.110"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","300","3.502"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","499","3.769"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","500","206"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","600","222"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","999","178"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","1000","517"
"6035010","BUENOS AIRES","Avellaneda","Villa Domínico","226,5","17"
"6035010","BUENOS AIRES","Avellaneda","Wilde","0","10"
"6035010","BUENOS AIRES","Avellaneda","Wilde","1","4"
"6035010","BUENOS AIRES","Avellaneda","Wilde","3","1"
"6035010","BUENOS AIRES","Avellaneda","Wilde","5","1"
"6035010","BUENOS AIRES","Avellaneda","Wilde","6","5"
"6035010","BUENOS AIRES","Avellaneda","Wilde","10","33"
"6035010","BUENOS AIRES","Avellaneda","Wilde","15","22"
"6035010","BUENOS AIRES","Avellaneda","Wilde","20","10"
"6035010","BUENOS AIRES","Avellaneda","Wilde","25","1"
"6035010","BUENOS AIRES","Avellaneda","Wilde","30","1"
"6035010","BUENOS AIRES","Avellaneda","Wilde","35","2"
"6035010","BUENOS AIRES","Avellaneda","Wilde","45","1"
"6035010","BUENOS AIRES","Avellaneda","Wilde","46","13"
"6035010","BUENOS AIRES","Avellaneda","Wilde","50","6.364"
"6035010","BUENOS AIRES","Avellaneda","Wilde","60","43"
"6035010","BUENOS AIRES","Avellaneda","Wilde","99","218"
"6035010","BUENOS AIRES","Avellaneda","Wilde","100","6.545"
"6035010","BUENOS AIRES","Avellaneda","Wilde","101","51"
"6035010","BUENOS AIRES","Avellaneda","Wilde","200","40"
"6035010","BUENOS AIRES","Avellaneda","Wilde","300","10.287"
"6035010","BUENOS AIRES","Avellaneda","Wilde","301","1"
"6035010","BUENOS AIRES","Avellaneda","Wilde","302","66"
"6035010","BUENOS AIRES","Avellaneda","Wilde","400","7"
"6035010","BUENOS AIRES","Avellaneda","Wilde","499","4.760"
"6035010","BUENOS AIRES","Avellaneda","Wilde","500","429"
"6035010","BUENOS AIRES","Avellaneda","Wilde","600","1.071"
"6035010","BUENOS AIRES","Avellaneda","Wilde","700","5"
"6035010","BUENOS AIRES","Avellaneda","Wilde","800","107"
"6035010","BUENOS AIRES","Avellaneda","Wilde","940","514"
"6035010","BUENOS AIRES","Avellaneda","Wilde","999","221"
"6035010","BUENOS AIRES","Avellaneda","Wilde","1000","519"
"6035010","BUENOS AIRES","Avellaneda","Wilde","226,5","17"
"6042010","BUENOS AIRES","Ayacucho","Ayacucho","0","1"
"6042010","BUENOS AIRES","Ayacucho","Ayacucho","1","123"
"6042010","BUENOS AIRES","Ayacucho","Ayacucho","3","20"
"6042010","BUENOS AIRES","Ayacucho","Ayacucho","5","2"
"6042010","BUENOS AIRES","Ayacucho","Ayacucho","6","82"
"6042010","BUENOS AIRES","Ayacucho","Ayacucho","9","4"
"6042010","BUENOS AIRES","Ayacucho","Ayacucho","10","527"
"6042010","BUENOS AIRES","Ayacucho","Ayacucho","14","3"
"6042010","BUENOS AIRES","Ayacucho","Ayacucho","15","763"
"6042010","BUENOS AIRES","Ayacucho","Ayacucho","226,5","99"
"6042020","BUENOS AIRES","Ayacucho","La Constancia","2","10"
"6042020","BUENOS AIRES","Ayacucho","La Constancia","226,5","16"
"0","BUENOS AIRES","Ayacucho","Otros","226,5","95"
"6042030","BUENOS AIRES","Ayacucho","Solanet","1","17"
"6042030","BUENOS AIRES","Ayacucho","Solanet","2","10"
"6042030","BUENOS AIRES","Ayacucho","Solanet","226,5","18"
"6042040","BUENOS AIRES","Ayacucho","Udaquiola","1","31"
